Retweet Count,Mention Count,Follower Count,Verified,Bot Label,Location,Hashtags,Account Year,Account Month,Account Day
22,1,7757,False,0,18125,21774,2020,4,4
38,1,9008,True,0,7156,21521,2023,3,27
24,4,2861,True,1,19762,7986,2022,2,11
24,4,4445,False,1,14136,19421,2022,3,25
50,2,5119,False,1,14841,2744,2022,12,16
28,3,3485,False,0,17139,28458,2022,2,26
80,2,7964,True,1,3537,14567,2022,3,9
48,0,7575,True,1,2821,29358,2020,1,30
51,0,5386,False,0,21131,18210,2021,2,24
81,4,8753,False,0,24695,30001,2021,1,10
12,4,9654,True,1,13166,24572,2022,7,24
8,4,941,True,0,21007,19421,2020,1,2
2,3,5389,True,0,8101,31675,2020,2,2
10,2,526,False,1,17301,19421,2021,2,28
16,1,9836,False,0,13373,19421,2023,5,16
8,4,6055,True,1,17519,19421,2020,3,10
65,5,651,True,0,1279,33006,2020,2,2
66,0,9441,True,0,18549,19421,2022,6,28
62,1,6566,False,0,4578,19534,2022,6,21
29,3,6217,True,0,25023,14864,2021,3,29
44,1,2147,False,0,25143,4233,2021,3,13
40,5,5663,False,0,25026,7727,2022,11,7
69,3,9739,False,1,22614,15330,2020,10,23
62,2,2014,True,1,5312,34158,2021,12,20
7,0,7654,False,0,9225,17410,2020,7,7
21,4,3337,True,0,19209,7197,2022,1,1
18,5,4945,True,0,17176,28597,2022,1,6
47,1,6011,True,1,2841,29568,2020,3,7
42,1,7215,False,0,13244,33299,2021,12,5
2,2,333,False,1,10830,32604,2021,5,16
84,1,2021,False,0,1441,23428,2021,4,2
96,3,6172,False,0,20931,19421,2022,8,9
77,1,5708,False,1,16116,19421,2023,2,12
33,2,7900,True,1,24826,20961,2022,6,16
98,5,8617,False,1,4668,5556,2021,6,6
18,2,7316,False,0,7094,7098,2020,1,11
72,1,2733,False,1,5627,26448,2022,7,14
82,5,6851,True,1,3393,13104,2020,3,9
58,2,6131,True,0,14196,17180,2021,7,21
75,5,4184,False,1,14238,12242,2022,10,20
62,3,8419,False,1,5196,22354,2021,5,26
55,2,1489,True,0,7145,33971,2023,3,10
83,3,4707,False,0,25072,11339,2020,1,27
13,5,2496,False,1,23794,14149,2020,7,24
91,2,3755,True,1,13749,4956,2022,4,14
54,5,9190,False,0,14599,19421,2021,5,23
17,0,9276,True,0,3647,16855,2021,11,30
87,2,6397,True,1,3536,14310,2023,5,23
69,0,4765,True,1,17725,31150,2023,5,21
70,5,107,False,0,24782,9979,2020,10,26
16,5,1318,False,1,4462,18679,2022,2,10
81,4,4646,False,1,7145,19421,2022,4,26
6,1,8174,False,0,2834,6470,2022,11,28
45,0,3276,True,0,1244,19082,2021,3,14
30,1,4262,True,1,6670,33489,2022,5,11
30,1,4630,False,1,24954,23370,2020,6,21
12,2,5118,True,1,8674,5032,2022,3,29
4,3,4185,False,0,4313,19969,2020,1,18
21,2,7115,True,1,10279,33302,2022,9,13
64,2,1253,False,0,23737,11460,2022,7,7
67,1,2108,False,1,10916,10267,2022,9,19
29,3,7136,True,0,9796,19421,2021,9,17
89,2,2978,True,1,10365,19421,2020,4,26
54,5,5683,False,0,10049,34036,2020,11,6
19,0,6967,False,0,21171,28507,2021,1,14
64,2,3141,True,1,19440,19421,2022,4,18
73,3,6862,True,0,5542,19421,2021,12,25
11,4,5779,False,0,10403,6614,2020,4,26
36,1,7989,True,1,19337,33790,2022,11,12
89,5,4110,False,0,21540,25899,2023,1,11
56,5,3960,False,1,17181,9680,2023,3,1
19,2,3540,False,1,12130,19421,2020,12,25
89,0,2253,False,1,24934,19116,2021,2,4
81,1,8267,False,1,17062,32918,2022,2,1
55,0,9091,True,0,20296,31566,2021,10,28
29,0,1610,False,0,14705,3672,2023,1,5
29,3,5497,False,1,4830,6662,2022,4,15
14,3,296,True,0,2176,14127,2022,4,10
44,4,1093,False,0,979,20677,2023,1,2
26,2,2548,False,0,19954,15504,2021,5,17
64,4,9499,False,0,5297,9416,2022,10,24
0,5,2180,True,1,7667,1717,2021,5,7
29,1,725,True,1,15029,18792,2023,5,19
29,3,3373,False,1,16359,11327,2022,9,30
81,4,9679,False,1,1516,8686,2022,12,24
36,4,545,False,1,1203,19421,2022,9,22
76,4,8563,False,1,7330,14041,2022,9,24
47,0,3074,True,0,11848,6036,2020,4,2
70,5,2122,False,1,4120,21006,2021,6,7
40,5,5041,True,1,19278,27106,2021,5,11
100,4,2399,True,1,13256,4958,2022,5,19
69,3,8680,True,1,12585,27257,2023,1,21
13,0,369,False,1,17784,8487,2020,8,29
83,2,537,True,0,6730,12814,2021,12,22
96,5,1130,True,0,21828,19421,2020,3,11
64,3,3559,False,1,3082,16081,2022,4,23
49,5,4098,True,1,15855,8005,2023,1,21
60,5,3757,False,0,13191,2288,2021,11,7
85,2,2229,True,0,16118,3279,2023,4,23
42,1,3284,True,0,24344,32117,2022,2,6
3,1,5664,True,1,6582,2065,2020,1,11
17,0,6566,True,0,18569,6266,2023,1,22
27,5,1822,True,0,22776,7465,2021,10,31
75,5,8256,True,1,5029,4084,2022,6,7
18,3,9455,True,0,4298,32601,2021,8,23
26,1,9237,False,0,9110,11260,2020,8,29
80,0,4440,False,1,20606,33994,2020,12,23
4,3,1996,False,0,16439,19421,2022,6,17
7,1,2626,True,1,5263,30428,2021,4,23
93,2,5837,False,0,946,8905,2021,10,8
51,0,9706,False,0,6273,19421,2020,7,30
21,2,8427,False,0,13088,8403,2022,9,19
79,3,2115,False,0,14772,19421,2020,10,18
23,1,3395,False,1,6866,3886,2020,1,29
55,2,4587,True,1,23733,20656,2020,6,13
6,3,1739,True,0,17358,33824,2022,4,17
58,5,1492,False,1,17385,19421,2022,2,22
96,3,6588,False,1,3053,12228,2022,9,8
49,3,6347,False,0,24289,6426,2023,3,14
73,1,9648,True,1,22528,16540,2020,7,11
66,2,564,False,1,7155,12199,2020,8,21
100,4,1307,False,1,20884,5072,2022,3,11
50,4,1501,False,0,7145,33129,2022,5,22
44,4,77,False,1,6491,20507,2022,12,4
28,4,5690,False,1,2151,20611,2021,7,31
31,4,6290,False,0,9637,23945,2022,8,14
11,0,5952,False,0,11757,28113,2021,6,2
50,3,7669,False,1,21488,20958,2021,12,12
17,5,7405,True,0,9967,7535,2021,3,17
96,5,4232,False,1,10575,14472,2021,7,23
21,1,3088,False,0,22192,26404,2022,12,3
10,4,39,False,1,16672,31040,2021,4,14
0,4,5919,True,1,20333,8485,2020,9,14
83,0,7644,False,1,21830,12537,2022,6,14
58,2,6646,True,0,10054,23168,2021,7,29
70,5,5275,True,0,5169,34116,2022,11,30
32,5,8097,False,0,11522,19421,2023,5,28
26,3,326,True,1,23011,23244,2020,1,12
14,3,6521,False,1,13174,12059,2021,5,29
37,2,8027,True,0,454,10026,2022,3,4
33,2,2942,True,0,2271,29234,2020,10,29
99,0,5172,True,1,13224,10398,2021,6,16
37,5,4049,True,1,2210,20337,2023,3,24
69,5,6387,False,1,14600,2211,2020,1,13
32,2,3734,True,0,7275,18041,2022,7,21
59,4,3616,True,0,17601,31447,2020,4,27
16,5,9538,True,0,14014,26138,2020,12,1
31,0,4325,True,1,15571,22769,2021,6,23
54,1,9161,True,0,6197,17171,2021,4,23
62,0,4340,False,0,1491,6777,2022,2,5
30,1,5431,False,0,2201,24850,2020,1,5
42,5,1445,False,1,1606,22948,2022,7,15
78,4,1728,False,1,24938,19421,2020,8,21
22,1,9304,False,0,3266,10932,2022,4,6
41,5,7861,False,0,22129,10940,2020,9,14
86,5,2081,False,0,16199,5177,2020,2,11
11,5,4486,True,1,11533,12318,2022,6,22
14,2,9608,True,1,993,31890,2020,10,3
4,2,4362,False,1,13606,19421,2020,6,11
64,0,6125,False,0,18833,304,2022,5,29
83,1,1925,True,1,16380,630,2020,9,27
79,0,5803,True,0,4068,28226,2022,3,8
90,1,368,False,0,22193,11564,2022,12,3
16,4,1188,True,0,21854,20503,2021,10,14
72,4,2577,True,0,21010,19421,2020,12,26
52,3,3457,True,0,3231,19421,2021,5,14
60,0,3941,False,1,14705,13510,2022,4,17
49,2,1518,False,1,22058,23963,2020,10,15
1,5,6186,True,1,902,19421,2020,9,4
52,1,6380,True,1,14548,19421,2021,12,8
96,4,469,False,1,24684,8219,2020,8,30
71,3,6788,True,0,6388,10715,2023,1,28
73,4,4027,False,1,9149,15853,2020,4,21
41,0,6506,False,0,2176,23459,2022,7,28
53,4,5335,False,1,8333,17513,2020,10,26
68,1,4865,False,1,14273,16837,2022,12,24
22,4,4971,False,1,16340,9149,2020,2,2
67,1,1506,True,0,17154,4971,2020,2,25
23,3,4280,True,0,9263,2093,2020,10,28
85,3,6088,True,1,11944,7873,2023,3,21
79,4,8443,True,0,14567,8540,2023,5,20
68,1,3994,True,1,7145,24906,2020,4,21
40,5,689,False,0,8620,31003,2022,9,25
88,3,5866,False,0,5804,19421,2022,5,17
11,1,4862,True,1,18855,13134,2020,5,28
79,4,8673,True,0,18022,19421,2022,7,23
52,5,786,False,0,7969,19421,2021,1,15
67,5,2497,False,0,7069,6602,2022,11,6
59,2,2506,True,0,8655,19421,2020,12,12
92,3,8758,False,0,9025,3154,2020,4,17
5,5,4133,False,0,24939,29667,2022,6,28
85,4,4318,True,1,24871,19421,2022,11,9
85,2,8786,False,0,22215,19421,2020,10,26
36,2,7051,True,1,18477,19421,2020,9,21
13,3,1313,True,1,5088,20480,2022,11,10
56,5,2497,True,0,21539,13460,2022,4,1
66,0,6336,True,1,17036,30570,2022,4,17
87,5,563,False,0,13240,33768,2022,6,13
97,5,9975,True,0,11122,24496,2021,10,10
30,5,960,True,0,7689,2596,2022,10,18
41,5,7505,False,0,23957,33487,2022,3,2
48,1,3956,False,0,20559,11869,2021,6,24
51,2,487,False,0,25139,1305,2021,10,8
60,0,9631,False,1,11640,18111,2022,2,9
97,4,328,False,0,5024,772,2021,8,12
38,2,6101,True,1,7812,11435,2022,5,5
50,3,1660,True,0,11301,13513,2022,1,13
55,5,9357,True,0,12828,13642,2021,9,1
23,5,4346,False,1,7772,17616,2022,8,17
41,2,9688,True,1,2579,21052,2020,8,15
0,4,8724,True,1,23915,5197,2022,10,27
31,0,8296,False,1,17976,8164,2020,4,11
22,1,360,False,0,22878,32751,2022,6,28
8,4,4083,True,0,3347,14938,2021,12,17
29,0,8127,True,0,6746,31058,2020,1,8
63,4,8222,True,1,21713,34181,2022,4,7
62,4,533,True,0,18513,19366,2023,3,30
43,3,5413,False,0,4898,30350,2022,9,27
26,4,1800,False,0,11782,14897,2022,3,27
59,2,7936,True,0,18934,3837,2020,12,4
63,4,2090,True,0,18201,7721,2023,1,24
79,4,5509,True,1,22116,18805,2020,5,23
64,3,1726,False,0,17115,7538,2022,3,2
86,2,9967,True,1,8470,11332,2020,10,28
32,4,958,False,0,6648,1990,2020,11,25
52,5,8961,False,0,7021,23231,2020,12,20
87,1,2327,False,0,8151,15236,2021,10,22
9,5,4991,True,1,25,19421,2021,2,24
92,1,2485,False,0,137,26569,2021,2,8
79,5,3218,False,1,3794,5426,2021,12,27
86,4,7799,False,1,16274,1092,2020,5,8
77,0,5765,False,1,3191,13002,2021,4,17
19,2,9274,True,0,19437,18112,2023,4,7
50,1,5105,True,1,13787,8892,2021,5,18
13,2,8747,True,0,7150,19421,2020,4,21
14,4,5078,True,0,6548,3580,2020,4,17
69,5,3952,True,0,22001,6761,2021,7,19
84,2,2427,True,1,435,10400,2020,2,4
90,5,8398,True,0,12062,16638,2020,3,17
90,4,2159,True,1,23706,9722,2020,8,24
98,2,6234,True,0,7418,31870,2022,3,26
59,0,9142,True,0,9474,8787,2021,9,8
57,3,9028,False,1,24643,14256,2022,10,25
82,4,2759,False,0,6142,30673,2023,3,15
89,1,6047,True,1,24174,33995,2020,9,9
22,4,321,True,1,22195,6618,2021,8,19
35,3,1245,False,0,13258,20153,2021,6,5
84,0,2330,True,0,7035,6443,2022,5,10
61,2,731,False,0,17699,8529,2022,2,1
89,2,5253,False,0,23766,7416,2020,12,2
48,0,1719,True,1,12979,16080,2021,4,2
11,2,3379,False,1,19491,23432,2022,6,25
54,5,6541,False,1,12735,9745,2021,10,11
85,4,795,False,0,17297,19421,2020,5,27
21,1,4513,True,0,12646,22237,2020,1,11
83,2,5547,True,1,6699,31606,2022,3,19
97,3,4507,False,0,13590,5625,2020,1,29
97,2,6021,False,0,12828,16165,2020,5,20
44,4,1430,False,0,3165,19421,2020,10,13
17,2,6457,True,0,8135,23141,2020,11,17
53,0,8648,False,1,10374,12871,2022,5,18
66,5,9756,False,1,12615,19421,2021,11,17
18,0,2381,False,1,12735,27307,2021,5,7
46,4,5805,True,0,10204,3495,2020,12,11
50,1,4464,False,1,321,15576,2020,11,1
5,4,5647,True,1,10929,32964,2023,1,4
54,1,7895,False,0,2531,9543,2021,1,30
77,2,9841,False,0,6346,14416,2021,5,4
79,2,7569,True,1,10123,19421,2023,4,8
33,3,6579,True,1,23625,24506,2021,2,3
17,1,9502,False,1,19545,10902,2021,6,2
56,2,6102,True,0,17060,9944,2022,5,2
32,1,4264,False,0,455,28682,2021,6,17
62,3,63,True,0,4662,24885,2021,3,5
97,3,483,False,1,3195,8601,2021,10,1
33,4,7886,False,1,4654,19421,2022,12,30
79,1,9017,False,1,18858,3186,2020,6,1
2,5,6040,False,0,17595,18915,2021,5,13
41,5,8226,True,1,3385,26730,2020,12,28
2,1,3318,False,1,24933,17214,2022,7,17
53,5,8862,False,0,2821,11985,2022,4,17
90,4,6829,False,1,19546,15677,2021,10,18
53,5,7713,True,1,15478,19421,2020,10,22
3,1,2759,False,1,3976,15367,2020,12,19
1,5,5324,True,0,22038,22977,2021,2,16
35,0,8155,False,1,4103,20411,2023,2,8
72,0,1918,True,0,18072,34130,2023,5,11
51,2,392,True,0,11567,30622,2022,11,21
26,3,1800,False,1,23312,17347,2023,2,7
29,4,130,True,0,10991,19337,2022,9,30
41,1,9495,True,1,9683,2735,2021,6,30
33,4,4537,True,1,11142,23736,2022,7,19
69,5,781,True,1,1085,7036,2021,4,13
63,1,2870,True,0,6711,30250,2020,9,8
28,0,4601,False,1,19420,2581,2020,4,2
20,5,5222,True,0,13882,12730,2020,5,8
37,1,2210,True,1,15050,27066,2021,8,19
38,4,3361,True,1,12038,8604,2021,7,11
35,4,390,True,0,1547,28067,2023,1,12
47,3,1930,False,1,9974,5444,2023,3,4
18,4,1974,False,0,22266,6338,2022,8,21
56,5,1980,True,1,19421,19421,2020,12,30
94,0,4851,True,1,5206,6868,2023,3,18
80,0,6526,True,0,19570,25070,2023,2,14
69,0,2096,True,0,12828,19421,2023,5,3
95,4,9911,False,1,11161,19421,2022,5,17
63,3,8390,True,0,15249,19421,2021,5,13
46,2,784,True,1,24383,21489,2021,10,26
63,3,349,True,1,15470,20776,2023,3,7
19,4,7886,False,0,23206,22684,2022,8,8
46,0,2335,True,1,22318,5865,2021,3,12
42,3,6522,False,0,13396,19421,2022,8,2
38,0,2395,False,1,18182,989,2023,2,28
67,3,2184,True,1,13701,19196,2020,5,29
12,3,6070,True,0,20359,11878,2020,8,13
99,5,7171,True,0,21496,8285,2021,3,17
96,2,3560,True,1,8972,33499,2021,11,26
55,3,8691,True,0,10449,12336,2022,1,9
53,3,6653,False,1,3596,19767,2020,3,21
60,0,3362,True,1,12225,11217,2023,3,3
21,2,6140,True,1,12679,10921,2023,2,17
91,5,9353,False,1,15306,5863,2021,7,30
87,2,6030,False,0,5762,12220,2020,10,25
87,4,1314,False,1,20796,15676,2020,7,7
29,4,7282,True,1,3683,19421,2021,11,26
70,5,5433,True,0,12244,7883,2020,9,3
69,5,4931,False,1,22041,17855,2022,8,16
94,3,3055,True,1,9283,13834,2020,10,13
67,4,3306,True,1,23793,3698,2020,3,10
35,1,1874,True,1,22793,7867,2021,5,9
0,1,2331,False,1,1162,13952,2022,2,20
30,3,2791,True,0,13291,19151,2022,2,2
55,2,7926,False,0,23131,2540,2020,5,5
97,2,4190,False,0,6490,5489,2022,3,3
54,2,7764,True,0,17504,1119,2021,3,30
24,2,9412,True,1,2961,14143,2022,2,5
17,5,5326,True,0,21521,20139,2022,9,30
33,0,3150,False,0,8564,19421,2020,12,21
70,4,2405,False,1,9538,8846,2021,9,6
45,4,7177,True,0,13027,25808,2023,5,21
60,0,190,True,1,8606,645,2020,3,27
4,5,3648,False,0,20644,19421,2021,3,3
94,0,1494,False,1,1422,28585,2023,4,28
89,1,7171,False,1,9785,19022,2023,4,2
67,4,1391,True,1,12792,23113,2022,4,10
4,4,5160,False,0,12203,12086,2021,2,2
30,3,7479,False,1,14051,22818,2021,5,12
9,0,3312,True,1,20880,16277,2022,3,2
32,4,5507,False,1,22002,11523,2022,10,8
28,5,2518,False,1,17118,29296,2021,10,15
17,1,7027,True,1,19756,19421,2020,2,9
40,4,4797,True,1,5068,6989,2023,5,17
67,2,3512,False,1,15018,26878,2022,5,5
5,0,9549,False,1,23819,19421,2022,10,23
20,2,1144,False,0,19069,25082,2021,3,22
68,3,4924,True,1,12518,3951,2021,7,15
82,2,2094,False,1,20776,21598,2022,9,8
42,3,3621,True,0,1034,15090,2021,12,13
82,3,5664,False,0,19753,33100,2020,10,7
27,0,3986,True,1,4856,1721,2020,6,15
19,3,1923,True,0,24943,19421,2020,4,17
73,3,8420,False,0,21327,17280,2022,4,12
82,4,3279,False,0,9715,19421,2021,7,14
20,2,5059,False,0,18957,14503,2022,10,17
50,1,9335,False,0,5007,19421,2022,9,15
62,5,8424,False,1,3553,24603,2020,8,24
94,0,6358,False,0,1811,31523,2020,9,1
47,2,3197,True,0,5605,11419,2021,5,30
52,4,4040,False,0,12606,1760,2023,2,18
38,2,9852,False,0,11376,11183,2021,9,22
68,4,1179,True,1,7923,19421,2021,11,2
53,1,2359,False,1,15872,29969,2022,1,28
89,5,1489,True,1,24256,33452,2022,1,22
49,4,1936,False,1,10738,26773,2021,1,6
49,0,4449,False,0,16123,21991,2021,9,5
74,2,3776,False,1,5005,19421,2021,2,14
83,2,2220,True,1,18857,31326,2023,3,27
20,1,8698,False,1,15880,23629,2022,8,14
63,0,2376,False,1,6493,11824,2021,6,13
81,4,4808,True,1,16954,18992,2021,3,17
13,2,3950,False,0,12721,11407,2021,5,17
41,0,6094,False,0,829,24727,2021,4,21
32,0,5933,True,1,7624,21594,2020,5,18
67,5,2176,True,0,21519,18167,2020,9,9
79,5,2307,False,1,8969,935,2022,9,6
39,1,3539,True,1,550,30255,2022,9,15
86,0,8644,True,1,24844,13468,2023,2,12
18,4,2460,False,0,7282,19230,2021,2,1
58,0,6190,True,0,10054,29103,2022,5,17
72,3,445,False,1,13886,19421,2022,3,30
65,5,3499,True,1,11833,24816,2021,6,1
29,0,3172,False,1,14815,19421,2020,11,2
100,2,5158,False,1,4533,19421,2022,2,23
21,4,3640,False,0,20272,17221,2022,5,22
10,0,1512,True,1,19253,19540,2021,7,23
83,1,1232,False,1,7290,12849,2022,10,21
20,4,5288,False,1,5461,13147,2020,9,16
80,0,6254,True,0,787,22787,2021,10,24
11,1,8317,True,0,23798,18942,2021,7,28
0,4,8388,True,0,21184,18447,2020,1,29
19,1,6777,True,1,10431,17421,2020,1,8
69,0,9813,True,1,16486,13626,2020,1,4
75,4,8410,True,1,1423,29659,2021,2,13
71,4,9486,False,0,3914,27457,2021,10,14
70,3,5601,False,0,2363,3161,2022,10,17
91,1,7482,False,0,12201,27375,2021,7,2
36,4,1674,True,1,19974,16307,2021,12,21
22,2,9660,True,1,339,19421,2021,10,26
90,0,8587,True,1,7078,19421,2021,11,28
8,0,8440,False,0,10416,2526,2021,11,15
48,2,5988,False,1,1166,14184,2020,9,23
21,2,9217,False,0,15212,32915,2020,1,20
19,3,3047,False,0,1782,1580,2020,3,8
64,1,2821,False,1,16675,29444,2022,8,5
81,5,8425,False,1,22395,9560,2020,5,11
13,0,5665,False,0,10526,4089,2021,6,14
3,4,7631,False,0,18671,33580,2020,2,18
87,4,1062,True,0,21608,2799,2021,7,2
22,4,2089,True,0,21308,7109,2022,6,12
98,1,517,True,0,116,11181,2021,7,16
37,2,375,False,0,9401,17549,2023,4,27
56,3,2250,True,1,12413,19421,2021,1,30
72,1,1133,True,0,2379,19775,2023,4,2
79,0,2307,False,1,733,30239,2020,2,27
17,5,2387,True,0,10931,3784,2023,3,29
79,2,3768,True,0,7539,13126,2020,10,26
19,3,2780,True,0,8366,31136,2021,6,27
16,3,2,True,0,18641,3925,2021,3,25
4,0,4884,False,1,10669,19421,2022,11,19
87,2,6410,True,1,24659,22568,2021,1,30
10,4,211,False,1,403,25869,2021,9,2
70,1,1537,True,0,9386,12549,2022,10,13
19,0,6104,True,0,21334,4517,2022,2,5
27,3,2223,True,1,22202,25982,2022,11,22
32,4,7771,True,0,18011,20573,2021,4,2
64,2,9997,False,0,9676,15394,2023,2,22
39,4,4962,False,1,24085,5560,2022,9,24
59,4,2892,False,0,7140,23650,2022,3,22
95,0,2805,False,0,9014,19421,2021,6,23
42,1,8661,False,1,13148,32942,2021,1,14
55,0,3992,True,0,12522,28893,2021,1,30
94,1,3065,False,0,19124,2250,2023,1,28
52,2,2526,False,0,20359,10079,2020,6,7
5,2,233,True,1,890,24662,2021,1,27
55,1,428,False,1,7422,19421,2020,1,4
81,0,451,True,0,424,7268,2023,1,1
78,0,7851,True,0,19513,14693,2023,4,2
83,5,1811,False,0,7686,30480,2022,4,22
89,2,9550,True,0,3375,6274,2020,11,30
91,2,5346,True,1,12793,22157,2023,5,21
91,5,1952,False,0,22879,22182,2020,12,10
11,5,2254,True,1,21141,4903,2022,6,11
52,2,3130,False,0,8351,19421,2021,5,18
16,2,3524,True,0,9360,17049,2020,1,31
55,1,6636,True,0,11172,19421,2020,6,3
21,2,5833,True,0,13917,19421,2020,6,8
28,0,9448,True,0,16754,8751,2022,7,8
1,1,150,True,1,4561,19421,2023,5,21
31,4,9790,False,0,14048,26617,2022,5,14
7,1,2724,True,1,22277,9152,2020,8,9
71,5,7379,True,0,11783,23012,2020,3,11
41,4,630,True,1,21107,33866,2020,5,9
2,1,3448,False,0,9998,23005,2020,9,17
16,2,1958,False,0,19515,32141,2022,1,29
7,5,1660,False,1,11609,6207,2021,3,7
93,0,9623,False,1,12559,14523,2023,4,21
33,4,9890,False,1,21415,10630,2022,10,3
86,1,3028,True,0,14637,256,2021,6,26
87,0,6720,True,1,11272,19421,2020,2,27
63,2,8660,False,0,17296,19421,2020,3,18
94,2,4613,True,1,25136,9842,2021,9,20
81,4,6070,True,0,21830,19714,2022,12,19
58,4,8201,False,0,15936,6896,2022,5,3
7,1,3748,False,0,17831,4229,2021,8,20
74,3,4494,False,1,13134,16071,2023,3,30
72,5,1720,True,1,12030,33360,2020,10,23
9,5,4411,True,1,14961,24732,2021,10,7
78,0,6533,True,0,15888,19421,2022,1,18
52,0,7728,False,0,17732,30046,2022,8,10
27,5,9592,False,1,1997,28287,2021,8,7
99,0,682,False,0,7595,20463,2022,5,2
86,0,3129,False,1,12507,19421,2023,1,14
31,2,5655,True,1,19753,5545,2022,12,29
35,1,943,True,0,47,26296,2021,10,25
64,4,3692,True,1,7073,20137,2020,12,24
8,4,8748,False,1,22288,30468,2022,8,15
100,4,4988,False,1,5899,19421,2021,2,22
81,3,464,True,0,22060,34243,2021,5,29
89,4,6213,True,0,2989,15036,2021,1,15
8,3,5314,True,0,20944,12787,2021,11,18
31,1,5383,False,1,1268,11542,2020,7,27
66,1,9698,True,1,20852,10956,2021,4,16
39,3,8964,False,1,24369,1497,2020,6,29
77,0,8965,True,1,18890,29437,2022,10,18
58,1,6299,False,1,5092,19005,2023,3,14
87,5,2055,True,0,15048,5201,2021,4,1
98,4,374,True,0,3785,15638,2022,11,12
95,2,7373,False,0,23858,32207,2022,2,9
33,2,6344,True,1,13437,2316,2021,7,30
8,4,9175,True,0,17932,19421,2023,2,19
15,5,3572,False,1,24962,20543,2020,1,5
69,5,7948,False,1,9948,33411,2022,9,21
89,2,4533,False,0,19492,13750,2022,6,29
73,5,9160,True,1,1019,31779,2022,5,24
73,4,2732,True,0,18884,19421,2022,6,13
54,2,5013,True,0,4849,19421,2022,12,18
100,5,7072,True,1,513,7246,2023,4,24
78,1,624,True,1,8549,21994,2021,7,2
70,0,7273,False,1,16257,15648,2020,4,19
20,4,5944,True,0,22071,23380,2020,12,21
8,3,587,True,0,8335,5612,2022,7,23
37,4,143,False,1,7771,3816,2020,11,16
72,3,5444,False,0,12046,430,2020,2,17
57,0,7107,True,0,11644,110,2022,6,7
53,5,3958,True,1,15413,19421,2020,2,15
35,3,6597,True,0,19887,21355,2021,11,24
29,4,4816,True,0,595,19421,2022,1,14
100,4,4050,True,1,21702,18148,2021,5,28
67,5,7568,True,0,14621,5287,2020,12,6
76,3,7510,True,1,11905,26441,2022,6,26
29,5,2972,False,1,11741,19421,2023,4,4
88,4,6536,False,1,12590,22771,2021,1,27
89,4,7413,True,1,12735,21325,2020,4,15
14,2,4419,True,1,21896,2532,2020,2,10
79,1,2008,True,1,18897,19421,2020,11,9
20,5,7209,False,0,9619,14070,2021,3,8
40,5,887,True,1,20611,14364,2023,4,10
77,3,3668,True,1,10269,10641,2020,7,24
54,5,1704,False,1,3732,19421,2020,6,26
38,0,93,False,1,24616,15618,2022,4,5
90,1,6717,False,0,18252,1228,2020,6,13
61,1,5338,False,0,14710,2685,2020,4,6
54,4,6680,False,1,13993,24901,2021,8,7
88,1,8656,False,0,18043,19421,2021,10,16
50,0,3837,False,0,3844,12603,2022,10,13
9,3,9221,True,1,10348,7628,2023,4,6
86,4,5429,False,1,24803,3645,2020,3,24
12,3,3305,True,0,15002,6939,2020,11,1
30,2,2803,False,1,11468,19421,2022,3,15
77,0,1078,False,0,423,1925,2021,9,10
59,5,2412,True,1,17726,4114,2021,12,4
76,3,4835,False,0,21217,17219,2023,5,12
13,0,4000,False,0,22694,27087,2020,11,12
25,0,1026,True,1,16157,19421,2022,6,9
74,4,6623,True,0,6512,707,2021,11,14
100,4,9005,False,1,4769,13043,2021,6,27
83,0,644,True,0,7023,31684,2021,2,6
57,1,2725,True,0,4682,24021,2020,6,27
70,1,3362,False,1,23457,4246,2022,5,16
6,1,7012,False,1,21491,29841,2023,1,23
8,2,8701,False,1,16307,822,2022,2,16
90,0,9402,True,0,10844,27057,2020,1,23
68,2,4032,False,1,7418,18638,2022,6,15
65,5,8477,True,0,11003,1441,2021,3,19
