fav_number,statuses_count,followers_count,friends_count,favourites_count,listed_count,lang,location,default_profile,profile_use_background_image,profile_text_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_background_color,profile_link_color,description,dataset
20,969,69,210,233,1,5,1206,0.0,1.0,78,11,26,55,112,382,0
7013,7307,378,239,2620,30,2,120,0.0,1.0,50,46,132,272,16,1911,0
10536,4240,1012,1449,578,25,5,1581,0.0,1.0,78,11,26,55,112,2280,0
1741,74,16,42,88,0,1,1459,1.0,1.0,43,75,108,166,10,2199,0
797,6866,463,330,2180,5,1,1528,0.0,1.0,43,125,125,195,286,2202,0
109,31546,151,301,294,2,5,558,0.0,1.0,0,125,111,176,10,1222,0
722,966,69,318,3,0,1,1078,0.0,1.0,75,125,120,237,91,907,0
0,28808,2638,1743,1021,39,5,1525,0.0,1.0,49,125,65,5,303,1431,0
423,386,88,205,25,1,5,565,0.0,0.0,0,125,10,0,150,1781,0
450,3763,1169,1642,32,7,5,1572,0.0,1.0,43,75,108,166,10,504,0
530,522,319,793,10,11,1,1221,1.0,1.0,43,75,108,166,10,541,0
246,30547,445,489,304,16,1,1660,0.0,1.0,43,25,38,192,300,1305,0
69,6175,362,318,181,11,1,1017,0.0,1.0,43,125,151,26,144,393,0
1,348,262,1513,28,1,5,564,0.0,1.0,43,105,151,153,123,69,0
0,484,232,431,10,0,1,1018,1.0,1.0,43,75,108,166,10,158,0
215,2190,46,122,15,0,5,1512,0.0,1.0,0,125,176,20,0,1426,0
774,116,22,49,16,0,1,481,0.0,1.0,78,11,26,55,112,1073,0
0,482,26,73,5,0,5,1678,0.0,1.0,146,125,20,51,170,9,0
6805,344,49,20,37,0,5,1678,0.0,1.0,105,72,13,32,149,535,0
0,1805,258,191,4,14,1,726,0.0,1.0,43,125,108,166,22,1183,0
36,748,85,460,80,1,1,1388,0.0,1.0,43,105,138,39,232,976,0
3,34917,1161,194,2,28,1,723,1.0,1.0,43,75,108,166,10,2069,0
4,3397,173,390,3,2,1,725,0.0,1.0,78,125,26,55,112,134,0
8900,5561,587,295,4,9,5,1678,0.0,1.0,43,3,176,153,139,1428,0
105694,3526,257,473,8,1,5,384,0.0,0.0,135,125,132,121,142,30,0
58,371,413,70,9,6,5,1678,0.0,1.0,78,11,176,55,112,1057,0
657,1361,149,463,289,2,5,1678,0.0,1.0,120,12,149,162,69,2343,0
0,887,280,502,13,1,5,955,0.0,1.0,43,63,84,67,10,1668,0
159,3276,125,549,224,2,1,724,0.0,1.0,78,11,26,55,112,2121,0
267,971,48,112,8,1,5,25,1.0,1.0,43,75,108,166,10,1347,0
0,8173,231,433,413,3,5,1018,0.0,1.0,43,63,84,67,10,2436,0
193,728,120,406,16,1,5,1678,0.0,1.0,156,26,14,0,266,2278,0
0,350,46,115,240,1,5,1580,0.0,1.0,43,125,108,166,10,2291,0
1140,9626,508,1153,3819,0,5,864,0.0,1.0,43,75,108,166,10,1254,0
366,4736,414,1196,166,2,5,1008,0.0,1.0,97,86,3,30,26,1381,0
8,732,191,656,1,1,5,425,0.0,1.0,43,63,84,67,10,580,0
4902,516,46,96,28,0,1,254,0.0,1.0,85,109,173,118,356,268,0
1724,8635,1707,1376,3266,67,1,1442,0.0,1.0,43,125,151,90,59,1692,0
33672,2935,184,302,1,5,2,1005,0.0,1.0,43,125,145,272,230,366,0
299,1030,369,202,1,13,5,1678,1.0,1.0,43,75,108,166,10,881,0
800,2035,209,168,216,2,1,1462,0.0,1.0,43,125,151,153,123,2376,0
54,3152,162,352,23,7,5,1360,0.0,1.0,43,125,138,163,271,2012,0
14992,6131,488,366,1058,10,5,1678,0.0,1.0,43,75,108,166,10,1727,0
38680,3902,290,347,918,12,5,1017,1.0,1.0,43,75,108,166,10,988,0
3665,4357,231,152,90,0,1,1678,0.0,1.0,0,125,114,143,1,877,0
13588,18810,685,688,12,29,1,1526,0.0,1.0,111,125,56,0,348,2133,0
23,3302,370,934,103,7,5,1155,0.0,1.0,37,125,176,0,212,1914,0
0,160,23,227,1,0,1,1678,0.0,0.0,52,125,99,82,294,2371,0
6044,6002,272,336,0,15,5,165,0.0,1.0,43,16,92,200,2,1666,0
3,1781,105,427,234,0,1,1678,0.0,1.0,43,125,138,39,232,1915,0
634,1184,75,138,0,0,5,994,0.0,1.0,152,37,169,120,240,207,0
4941,13159,501,697,79,11,5,1003,0.0,1.0,43,125,109,102,174,2144,0
3234,280,50,1273,8,1,1,1678,0.0,1.0,43,125,108,166,11,982,0
4,5237,245,241,115,4,1,722,1.0,1.0,43,75,108,166,10,1744,0
102,611,87,173,1,1,5,1159,1.0,1.0,43,75,108,166,10,575,0
62,835,111,768,36,0,5,916,0.0,1.0,43,63,84,67,10,2089,0
3662,1187,44,136,19,1,5,945,0.0,1.0,94,48,72,95,179,1951,0
34,2185,74,345,32,1,1,1631,0.0,1.0,49,36,65,5,17,15,0
10,148,249,548,1,1,1,1253,0.0,1.0,43,0,109,166,10,154,0
1016,1073,89,237,53,1,5,1678,0.0,1.0,43,0,108,241,10,1925,0
4,127,23,152,1,0,1,1678,0.0,1.0,77,81,105,233,211,2180,0
3,1601,147,405,9,3,5,712,0.0,1.0,43,0,135,146,256,282,0
10,704,129,380,12,0,1,1069,1.0,1.0,43,75,108,166,10,1934,0
0,57,76,650,0,0,1,1678,0.0,1.0,43,63,84,67,10,1529,0
5122,552,80,290,11,1,5,1486,0.0,1.0,60,30,8,0,264,240,0
0,4862,116,160,98,2,1,809,0.0,1.0,43,52,70,39,232,349,0
0,1652,412,1974,4,3,5,361,0.0,1.0,43,105,176,156,223,390,0
6482,1786,63,185,342,2,1,1678,0.0,1.0,53,125,67,86,294,1878,0
5517,238,45,99,39,0,5,753,0.0,1.0,7,109,173,160,356,1387,0
15010,764,99,226,22,0,5,763,0.0,1.0,43,122,152,267,18,449,0
87,5745,641,1221,95,5,5,1678,0.0,1.0,49,36,65,0,17,511,0
17901,2703,170,635,4,0,5,1678,0.0,1.0,43,105,138,39,232,2111,0
11414,2683,57,215,82,0,5,1304,0.0,1.0,43,125,84,67,10,2011,0
244,2064,238,590,26,5,5,1011,0.0,1.0,43,105,138,39,232,1682,0
7351,709,116,112,124,2,5,1678,0.0,1.0,43,125,138,76,213,1410,0
86,2893,160,227,71,4,5,200,0.0,1.0,78,11,26,55,112,1483,0
26721,1425,83,70,616,1,1,1492,0.0,1.0,78,125,26,55,176,2227,0
95,246,333,1598,10,0,1,1678,0.0,1.0,43,0,109,62,84,529,0
4073,519,139,454,17,3,1,1060,1.0,1.0,43,75,108,166,10,918,0
3322,1876,120,146,112,0,1,1217,0.0,1.0,43,75,108,166,10,2317,0
53563,13774,254,192,520,5,5,1678,0.0,0.0,43,0,108,0,10,683,0
0,16195,5027,5530,6698,73,5,726,1.0,1.0,43,75,108,166,10,1856,0
631,3885,2812,1988,966,45,5,39,0.0,1.0,43,125,108,272,37,1580,0
1356,9147,100,162,369,4,5,765,0.0,1.0,12,124,168,73,64,2090,0
29,80,54,187,46,1,5,980,1.0,1.0,43,75,108,166,10,129,0
465,684,65,281,1,0,5,1199,0.0,1.0,43,125,108,166,10,1341,0
3,351,28,76,3,1,5,165,0.0,1.0,53,51,67,86,294,1228,0
1196,6351,98,75,127,4,5,444,1.0,1.0,43,75,108,166,10,1323,0
186,9372,179,723,87,0,5,916,0.0,1.0,89,125,2,52,333,2,0
778,537,117,552,4,1,1,144,0.0,1.0,163,22,35,0,41,923,0
0,446,84,418,4,1,5,419,0.0,1.0,51,44,82,104,141,2430,0
725,5999,258,770,14,2,5,1492,0.0,1.0,43,125,109,186,10,66,0
0,11156,148,104,18,5,5,266,0.0,1.0,0,7,108,272,277,1359,0
69,139,53,53,0,1,5,260,1.0,1.0,43,75,108,166,10,1953,0
23,567,77,171,6,0,5,1678,0.0,1.0,162,66,0,78,225,7,0
29,77,14,18,1,1,1,243,1.0,1.0,43,75,108,166,10,910,0
404,235,78,152,55,0,5,462,0.0,1.0,81,68,24,173,218,1746,0
315,25575,1672,802,2329,52,5,1678,0.0,1.0,59,59,170,266,78,1907,0
25331,120,62,183,27,0,5,1492,0.0,1.0,175,0,83,39,232,1927,0
0,1130,88,111,97,4,1,564,0.0,1.0,0,0,81,243,363,1450,0
15444,79876,473,299,203,16,5,723,0.0,1.0,169,0,56,113,128,162,0
34,613,46,105,46,0,5,1225,0.0,1.0,43,125,138,39,232,1721,0
33,4288,126,199,5,1,1,1678,1.0,1.0,43,75,108,166,10,117,0
4626,3896,369,250,20,10,1,883,1.0,1.0,43,75,108,166,10,548,0
1,44,4,12,1,1,5,1444,1.0,1.0,43,75,108,166,10,1717,0
0,2277,150,536,33,5,1,564,0.0,1.0,43,96,145,228,230,2534,0
85,326,444,620,1524,1,5,742,0.0,1.0,132,14,62,172,160,528,0
326,3730,220,282,34,6,2,735,0.0,1.0,43,75,108,166,10,946,0
0,2060,100,164,19,0,5,129,0.0,1.0,78,0,26,55,112,2377,0
826,787,63,161,43,1,1,1678,1.0,1.0,43,75,108,166,10,281,0
430,640,77,227,13,1,5,131,0.0,0.0,43,125,108,81,52,486,0
862,2475,207,356,38,1,5,1020,0.0,1.0,43,0,125,17,286,1308,0
9174,1334,94,338,97,0,5,1287,0.0,1.0,116,125,31,193,251,1759,0
7,1349,161,546,1609,5,5,1021,0.0,1.0,130,90,88,257,282,1446,0
33,1533,96,168,46,0,1,719,0.0,1.0,83,71,0,195,175,2010,0
3823,413,42,275,42,0,5,1571,0.0,1.0,43,52,70,9,358,1466,0
1301,2185,64,262,173,0,5,564,0.0,1.0,43,73,109,143,10,629,0
4558,8713,563,774,6688,11,5,564,0.0,1.0,115,112,154,253,331,302,0
159,650,95,139,2,0,5,1678,1.0,1.0,43,75,108,166,10,1137,0
329,2617,128,324,63,3,5,1254,0.0,1.0,43,125,152,221,39,2103,0
184,268,120,429,76,0,1,147,0.0,1.0,123,13,7,113,356,363,0
727,1110,179,2000,0,1,5,1678,0.0,1.0,49,36,65,5,17,251,0
1574,4707,1772,1771,23,8,5,639,0.0,1.0,49,125,65,5,17,460,0
694,1447,252,667,2,2,5,145,0.0,1.0,43,105,138,39,232,2214,0
1787,3020,516,443,225,3,5,217,0.0,1.0,43,125,138,39,232,644,0
0,302,56,156,12,4,5,518,0.0,1.0,43,122,152,267,18,1646,0
149,1809,102,392,18,1,5,1678,1.0,1.0,43,75,108,166,10,310,0
368,271,21,63,8,1,5,1463,0.0,1.0,43,75,108,166,10,1860,0
279,8890,189,283,176,2,1,1303,1.0,1.0,43,75,108,166,10,340,0
129,13300,238,158,1905,5,5,797,0.0,1.0,43,0,138,228,14,1985,0
31,6212,369,198,103,5,5,1678,0.0,1.0,46,104,134,205,254,1389,0
2760,1570,243,761,388,9,1,395,0.0,1.0,43,52,70,121,358,386,0
28858,1111,84,601,0,3,5,753,1.0,1.0,43,75,108,166,10,1966,0
7903,4812,575,860,30,18,5,413,0.0,1.0,49,36,65,5,17,2402,0
2974,34098,13890,12773,85,486,1,85,0.0,1.0,43,75,108,166,10,2027,0
1118,6273,588,868,16,9,5,1031,0.0,1.0,43,125,138,39,232,1232,0
14300,183,17,78,3,1,5,1678,0.0,1.0,53,51,67,86,294,2072,0
729,8387,214,314,3049,11,1,1678,0.0,1.0,43,125,138,55,203,165,0
5652,1373,281,405,127,3,1,1042,0.0,1.0,43,63,84,67,10,2020,0
63,33,20,95,0,0,5,882,0.0,1.0,43,73,109,143,10,1253,0
2387,2636,54,100,0,0,1,369,0.0,1.0,88,55,176,0,191,868,0
6798,3199,111,216,289,7,1,1678,0.0,1.0,43,75,108,166,10,1614,0
218,16037,635,320,86,16,5,1251,0.0,1.0,78,11,26,55,246,1297,0
17604,5756,554,1853,32,10,1,395,0.0,1.0,49,36,65,5,17,1547,0
160,4712,469,1988,98,5,1,719,0.0,1.0,51,40,56,131,356,804,0
166,1497,153,308,121,3,5,1678,0.0,1.0,43,0,152,246,284,1280,0
570,1959,289,364,56,1,1,1492,0.0,1.0,0,125,176,272,0,438,0
0,7838,213,506,180,9,5,418,0.0,1.0,51,40,56,114,356,499,0
554,1476,125,187,0,0,5,726,1.0,1.0,43,75,108,166,10,1943,0
17,5367,409,1159,27,25,5,512,0.0,1.0,43,119,171,156,238,1608,0
5669,1407,263,414,72,4,5,564,0.0,0.0,43,125,70,229,90,298,0
15,873,122,427,33,2,5,1399,1.0,1.0,43,75,108,166,10,246,0
10158,2396,46,68,154,0,5,1678,0.0,0.0,43,125,151,199,208,2534,0
46122,1913,151,1172,171,0,1,124,0.0,1.0,43,105,138,39,232,1220,0
16,96,23,60,1,0,5,1440,0.0,0.0,49,36,65,5,17,1488,0
57,540,116,220,45,1,5,1312,1.0,1.0,43,75,108,166,10,1050,0
2035,21069,2221,1636,944,26,5,1017,0.0,1.0,43,125,145,228,230,1017,0
5597,6256,517,34,264,3,5,564,0.0,1.0,43,75,108,166,10,954,0
5623,4043,126,126,98,1,5,732,0.0,1.0,43,105,138,39,232,1417,0
17066,6213,245,153,0,11,5,263,0.0,1.0,43,125,138,39,253,65,0
85667,4418,111,282,146,1,5,1012,0.0,1.0,49,36,65,5,17,283,0
785,478,34,77,2,0,1,916,0.0,1.0,61,125,26,166,10,1803,0
125,6631,292,611,66,3,5,634,0.0,1.0,0,53,77,87,248,2241,0
445,93,18,186,28,0,5,1678,0.0,1.0,43,127,178,156,223,226,0
521,802,44,63,29,0,5,888,0.0,1.0,49,36,65,5,17,633,0
0,315,44,138,9,0,1,1678,1.0,1.0,43,75,108,166,10,1498,0
2599,831,75,217,519,0,5,1678,0.0,1.0,43,125,108,55,112,939,0
1052,277,35,139,0,1,5,1678,0.0,1.0,43,63,4,67,89,2146,0
15,4082,244,294,257,0,5,221,0.0,1.0,179,125,44,272,0,2268,0
63,334,21,368,3,0,5,564,0.0,1.0,53,51,67,86,294,1916,0
0,299,29,28,3,0,1,1425,0.0,1.0,53,51,67,86,294,500,0
14877,319,40,53,1,0,5,564,1.0,1.0,43,75,108,166,10,1870,0
119,549,123,213,2,0,1,883,0.0,1.0,43,75,108,166,183,930,0
2,618,22,125,207,0,5,1240,0.0,1.0,48,105,151,153,118,289,0
131,421,48,96,1,0,1,719,0.0,1.0,76,75,108,7,185,968,0
16970,1205,233,40,29,1,5,1239,0.0,1.0,43,96,145,228,230,1039,0
311,1667,408372,194,4,744,5,1678,0.0,1.0,78,11,26,55,112,725,0
2284,9057,504,401,3891,9,5,578,0.0,1.0,43,125,108,222,319,2315,0
3,294,30,96,4,0,1,723,0.0,1.0,43,105,176,156,223,646,0
817,294,42,81,13,0,1,570,0.0,1.0,40,0,26,107,207,2038,0
178,508,479,261,0,17,5,1242,0.0,1.0,43,125,108,166,10,2095,0
3,4476,612,257,267,35,5,794,0.0,0.0,43,125,145,272,232,468,0
14085,1132,131,193,4,1,5,919,1.0,1.0,43,75,108,166,10,706,0
1773,364,74,182,4,1,5,1504,1.0,1.0,43,75,108,166,10,2421,0
7034,1181,55,271,6,0,5,1557,0.0,0.0,119,125,18,39,232,1882,0
5831,360,95,213,1,0,5,252,0.0,1.0,99,21,50,138,193,1078,0
801,28,19,253,12,0,1,558,1.0,1.0,43,75,108,166,10,1942,0
0,159,27,255,2,0,1,185,1.0,1.0,43,75,108,166,10,1532,0
4587,649,68,178,60,1,5,1678,1.0,1.0,43,75,108,166,10,1123,0
2,2264,169,1021,30,2,5,311,0.0,1.0,43,105,138,39,232,1789,0
3048,67,15,76,0,0,5,1027,0.0,1.0,43,105,138,39,232,1234,0
1722,3833,111,216,0,1,5,1299,0.0,1.0,32,125,93,44,137,1766,0
510,76,30,96,8,0,5,1678,0.0,1.0,7,125,173,160,5,1106,0
0,495,34,68,5,0,1,1021,1.0,1.0,43,75,108,166,10,112,0
12785,2349,76,377,8,0,5,1313,0.0,1.0,7,109,173,160,356,4,0
0,10619,11089,565,776,245,5,1678,0.0,1.0,43,125,152,268,361,430,0
1323,820,227,521,20,5,5,1225,0.0,0.0,7,125,173,160,356,2534,0
245,758,102,254,2,2,1,753,0.0,1.0,73,39,59,230,230,670,0
12629,1065,144,543,156,0,5,1678,1.0,1.0,43,75,108,166,10,164,0
394,380,65,186,1,0,5,935,0.0,0.0,43,63,84,175,10,1344,0
111,9971,1271,619,10146,15,5,1005,0.0,1.0,75,88,120,233,211,1919,0
19659,117,53,56,1,2,1,736,0.0,1.0,154,103,86,124,299,996,0
3291,14467,1612,1581,431,10,5,1678,0.0,1.0,43,63,84,67,10,2190,0
14628,1869,95,135,42,0,5,154,0.0,1.0,43,105,138,39,232,2498,0
650,504,133,270,1,3,5,671,0.0,1.0,43,52,70,149,358,1755,0
109,360,190,620,12,0,5,552,0.0,1.0,78,11,26,55,112,1512,0
171,2620,357,826,17,1,5,800,0.0,1.0,51,40,56,113,356,163,0
76,3461,239,348,458,4,5,1678,0.0,1.0,96,0,100,247,275,125,0
80094,9966,115,454,60,10,1,1616,0.0,1.0,78,27,17,33,173,1489,0
3,2765,2698,261,56,159,1,403,0.0,1.0,43,105,151,153,123,435,0
0,24057,1076,840,69,36,5,1423,1.0,1.0,43,75,108,166,10,2465,0
215,30909,2818,3032,1981,87,1,163,0.0,1.0,24,75,108,128,10,1261,0
511,2685,68,258,585,1,5,726,0.0,1.0,43,125,84,67,10,688,0
19358,161,72,14,3,2,5,1225,0.0,1.0,0,0,98,55,105,303,0
1108,2656,95,174,224,3,1,421,0.0,1.0,43,105,138,39,232,485,0
718,16955,3286,2743,2,87,5,1678,0.0,1.0,43,52,70,121,358,1939,0
0,4067,777,1995,347,22,1,648,0.0,1.0,43,105,138,39,232,359,0
8,4190,140,190,46,0,1,726,0.0,1.0,75,88,120,233,211,896,0
432,14246,932,781,4047,30,5,1678,0.0,1.0,43,73,109,143,10,1578,0
1124,594,44,91,0,0,5,564,0.0,1.0,43,105,135,0,340,2105,0
94,360,81,182,78,0,5,128,0.0,1.0,43,125,108,153,123,12,0
52,707,27,59,1,1,5,1678,1.0,1.0,43,75,108,166,10,1912,0
159,444,125,452,16,4,1,897,0.0,1.0,49,36,65,5,17,839,0
1799,15131,2107,1898,1170,28,5,1121,0.0,1.0,43,0,106,143,10,1475,0
539,5936,200,461,81,4,5,1678,0.0,1.0,43,105,138,39,232,491,0
351,540,57,104,14,0,5,1005,0.0,1.0,41,10,132,19,351,747,0
239,889,201,500,7,5,1,723,1.0,1.0,43,75,108,166,10,2393,0
102,3980,625,268,267,8,5,943,1.0,1.0,43,75,108,166,10,2247,0
13988,5558,872,625,3146,7,5,1299,0.0,1.0,43,0,145,70,279,2320,0
27,1656,126,650,20,0,5,1678,0.0,1.0,78,125,26,55,112,2391,0
209,3139,237,487,32,7,5,1268,0.0,1.0,43,0,138,96,34,2314,0
0,5660,554,937,6,23,5,672,0.0,1.0,51,125,56,113,356,493,0
0,476,347,431,4,8,1,897,0.0,1.0,108,76,87,132,168,758,0
2,63,10,41,10,0,1,1678,1.0,1.0,43,75,108,166,10,1436,0
2980,621,25,135,2,0,5,417,0.0,1.0,43,125,151,84,123,400,0
1898,160,53,487,1,1,1,1678,1.0,1.0,43,75,108,166,10,1051,0
0,9410,577,776,448,7,5,562,0.0,1.0,43,105,138,39,232,1963,0
0,777,87,305,0,2,5,917,1.0,1.0,43,75,108,166,10,1632,0
375,10378,286,538,321,3,5,1678,1.0,1.0,43,75,108,166,10,1522,0
1066,622,49,218,7,1,5,1005,1.0,1.0,43,75,108,166,10,2423,0
29,1550,235,533,5,3,5,426,1.0,1.0,43,75,108,166,10,799,0
26007,6634,326,423,136,1,5,439,0.0,1.0,43,0,152,55,261,1081,0
18,112,154,257,0,1,1,381,0.0,1.0,43,63,84,67,10,1071,0
11618,1671,86,80,50,2,5,1678,0.0,1.0,70,34,156,180,310,374,0
0,887,547,1416,179,2,5,1398,0.0,1.0,43,96,145,228,230,560,0
5955,36944,582,437,702,10,5,418,0.0,0.0,43,125,70,39,232,1070,0
75,200,43,203,2,2,5,1678,0.0,1.0,43,125,108,57,272,1105,0
1962,104,63,295,0,1,5,497,0.0,1.0,77,81,105,178,78,1958,0
3955,101,22,29,3,0,5,1311,1.0,1.0,43,75,108,166,10,900,0
2912,1358,119,626,136,0,5,1678,0.0,1.0,0,0,28,2,356,86,0
0,288,11,68,9,0,5,1613,0.0,1.0,106,36,65,5,17,1962,0
9145,883,1047,1516,7,10,5,1048,0.0,1.0,43,75,108,166,10,1024,0
23,8662,172,115,31,1,5,146,0.0,1.0,33,125,108,166,10,1248,0
5033,1352,1403,1442,287,6,5,563,0.0,1.0,43,125,108,22,278,1861,0
16,639,136,471,12,1,5,995,0.0,1.0,78,11,26,55,112,1198,0
1928,441,36,166,0,0,5,919,1.0,1.0,43,75,108,166,10,352,0
2713,5369,300,102,28,3,5,723,1.0,1.0,43,75,108,166,10,1606,0
3191,30010,478,261,659,13,1,567,0.0,0.0,63,125,107,261,216,2043,0
7,3366,78,215,6,0,5,1411,0.0,1.0,78,125,22,83,110,883,0
0,1529,315,706,1409,1,5,888,0.0,1.0,43,0,138,39,76,2210,0
10,2212,117,287,2,2,2,624,1.0,1.0,43,75,108,166,10,2446,0
26,252,53,411,6,0,5,1678,0.0,1.0,49,125,65,272,0,1605,0
0,272,106,232,106,0,5,441,0.0,1.0,43,63,84,67,10,1676,0
18437,3088,221,561,723,0,5,726,0.0,1.0,14,102,127,233,211,1563,0
16537,629,61,179,236,1,5,760,0.0,1.0,43,93,130,134,235,348,0
642,3134,162,369,422,5,5,62,0.0,1.0,13,9,58,0,51,1671,0
0,4145,3137,142,24,58,5,883,0.0,1.0,66,101,139,238,356,1139,0
213,236,71,109,225,0,5,1229,0.0,1.0,77,81,105,178,78,329,0
1515,520,101,286,98,1,5,1678,0.0,1.0,45,125,122,264,259,223,0
14123,9824,195,117,102,8,5,461,0.0,1.0,43,0,109,0,126,149,0
181,493,300,310,3,6,5,1005,1.0,1.0,43,75,108,166,10,1333,0
110,6475,438,938,983,3,5,558,0.0,1.0,0,125,176,272,96,307,0
747,137,13,48,4,0,5,409,0.0,1.0,45,84,122,228,230,2260,0
1095,1257,160,243,259,1,5,889,0.0,1.0,125,0,102,272,323,260,0
0,5671,210,235,161,3,5,163,0.0,1.0,43,125,70,121,5,1494,0
16215,1149,45,85,19,0,5,1074,0.0,1.0,43,125,108,0,109,1155,0
15341,4323,80,40,99,2,5,1678,0.0,1.0,49,125,65,5,17,938,0
1632,1063,88,228,35,1,1,381,0.0,1.0,34,88,120,233,265,287,0
0,106,74,334,0,0,5,195,0.0,1.0,53,51,67,86,294,1388,0
159,1368,252,627,98,1,5,846,0.0,1.0,43,125,138,27,73,1060,0
1234,770,42,149,28,0,5,1251,0.0,1.0,43,63,84,67,298,742,0
5356,5755,201,165,3,0,5,67,0.0,1.0,43,127,177,39,232,228,0
261,3907,315,460,31,5,5,1678,0.0,1.0,78,11,26,55,112,1527,0
43,1465,61,158,38,2,5,730,0.0,1.0,43,125,108,166,10,1068,0
9505,3653,84,118,23,0,5,558,1.0,1.0,43,75,108,166,10,1101,0
0,3569,127,290,4,3,5,1678,0.0,1.0,114,32,6,79,178,1455,0
192,8707,1053,448,400,30,5,165,0.0,0.0,47,125,5,39,31,1581,0
1,1254,54,219,2,0,5,1486,0.0,1.0,43,125,108,166,10,671,0
215,257,43,64,15,0,5,417,0.0,1.0,45,84,122,264,259,1624,0
32163,3204,120,253,4,0,5,1236,0.0,1.0,43,125,145,228,230,1061,0
6421,1875,97,198,525,0,5,726,0.0,1.0,87,40,56,113,356,105,0
13892,1287,22,105,4,0,5,1225,1.0,1.0,43,75,108,166,10,1293,0
2281,6793,210,175,23,2,5,895,0.0,1.0,0,125,153,0,285,1199,0
6245,431,29,195,12,0,1,445,1.0,1.0,43,75,108,166,10,2458,0
0,32223,4053,956,3025,54,5,1098,0.0,1.0,49,36,65,5,17,1337,0
230,107,89,81,4,0,5,247,1.0,1.0,43,75,108,166,10,1908,0
366,8679,274,251,257,37,1,1021,0.0,1.0,78,11,26,55,112,1986,0
0,5707,281,259,2535,1,5,491,0.0,1.0,43,0,138,39,232,274,0
14,485,423,400,0,1,5,564,1.0,1.0,43,75,108,166,10,1640,0
825,834,102,252,15,0,5,1321,1.0,1.0,43,75,108,166,10,789,0
2219,666,33,135,1,0,5,564,0.0,1.0,0,125,176,272,28,704,0
3203,6812,163,445,253,2,5,1678,0.0,1.0,107,125,157,236,200,1708,0
289,1462,68,96,6,0,1,1678,0.0,1.0,43,125,84,67,10,663,0
4713,746,61,203,9,0,5,68,0.0,1.0,43,5,138,18,232,1630,0
7634,28833,329,588,61,11,5,440,0.0,1.0,43,0,108,255,10,396,0
0,1583,46,98,3756,2,5,758,1.0,1.0,43,75,108,166,10,339,0
0,572,133,209,37,0,5,1678,0.0,0.0,43,105,138,39,232,1043,0
336,2917,395,700,12,8,5,558,0.0,1.0,43,105,151,153,123,1707,0
0,12381,297,215,259,3,5,885,0.0,1.0,0,75,161,166,10,1103,0
2702,5299,1218,554,13,18,5,726,0.0,1.0,49,36,65,5,17,241,0
1,2511,66,58,0,0,5,1678,0.0,1.0,75,88,120,233,211,1619,0
33485,9,19,139,3,0,5,1554,1.0,1.0,43,75,108,166,10,1930,0
2316,154,45,94,6,0,1,1322,1.0,1.0,43,75,108,166,10,2234,0
5,861,32,93,2,1,5,1678,1.0,1.0,43,75,108,166,10,1055,0
16210,716,149,428,109,0,1,172,0.0,1.0,43,105,138,39,232,2026,0
119,4428,1228,970,934,4,5,1678,0.0,1.0,43,105,176,156,223,650,0
787,9115,464,410,3531,9,5,1599,1.0,1.0,43,75,108,166,10,474,0
1041,259,97,126,53,0,5,1299,1.0,1.0,43,75,108,166,10,525,0
0,18470,1341,2002,4279,7,5,260,0.0,1.0,45,125,122,264,259,987,0
239,2493,275,549,8,0,5,1678,0.0,1.0,43,125,84,67,10,1886,0
2676,1549,92,469,399,0,5,564,0.0,1.0,78,11,26,55,112,2042,0
24,47918,3074,1686,434,42,5,261,0.0,1.0,55,0,133,220,103,1062,0
1189,280,117,184,4,1,1,1505,0.0,1.0,78,20,26,55,112,1397,0
0,12834,678,337,1903,12,5,1225,1.0,1.0,43,75,108,166,10,679,0
27748,1172,206,341,77,1,5,1678,0.0,1.0,43,0,138,39,172,431,0
9905,32448,1330,1609,834,23,5,1154,1.0,1.0,43,75,108,166,10,2413,0
19654,144,58,194,67,0,5,1678,0.0,0.0,51,125,56,250,309,1430,0
10293,4392,418,1020,6,1,5,1017,0.0,1.0,136,0,78,0,186,1554,0
46,3450,127,123,11,3,5,309,0.0,1.0,43,49,80,267,18,496,0
36945,691,61,153,34,0,5,1678,1.0,1.0,43,75,108,166,10,1093,0
5482,6554,411,560,637,10,5,797,0.0,1.0,43,0,125,195,287,110,0
15,1824,156,91,57,4,5,1678,0.0,1.0,77,81,105,178,78,191,0
2548,3110,128,178,63,2,5,456,0.0,1.0,56,0,162,60,158,1022,0
0,922,174,383,67,0,5,883,0.0,1.0,143,11,26,55,243,1926,0
934,15703,337,321,123,4,5,1678,0.0,1.0,68,0,110,117,194,2447,0
8543,185,128,487,121,2,5,260,1.0,1.0,43,75,108,166,10,309,0
0,117,20,92,2,0,5,417,0.0,1.0,43,0,108,29,13,2099,0
0,2630,44,133,16,1,5,1491,1.0,1.0,43,75,108,166,10,1642,0
99,3800,110,270,251,1,5,683,0.0,1.0,93,125,167,119,260,1613,0
16725,1535,56,158,96,1,5,1678,0.0,1.0,49,125,65,6,19,2006,0
675,363,35,236,11,0,5,1678,0.0,1.0,0,70,165,262,263,1815,0
3622,3597,111,209,1,1,5,457,0.0,1.0,179,125,0,0,77,1748,0
267,471,87,361,3,1,5,1005,0.0,1.0,43,75,121,166,10,383,0
37,450,46,205,6,1,5,797,0.0,0.0,69,31,0,0,107,150,0
